DATE_FORMAT,DATE,INT ARRIVALS 04,INT ARRIVALS 22,INT ARRIVALS TTL,INT DEPARTURES 04,INT DEPARTURES 22,INT DEPARTURES TTL,LOCAL ARRIVALS 04,LOCAL ARRIVALS 22,LOCAL ARRIVALS TTL,LOCAL DEPARTURES 04,LOCAL DEPARTURES 22,LOCAL DEPARTURES TTL,TRANSITS FXD,TRANSITS HEL,TRANSITS TTL,HELI LND,HELI TO,HELI TTL,T/G,Grant Total,YEAR,MONTH
2021-02-28,28,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,7,2021,FEB
2021-03-01,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,10.0,10.0,20,0.0,25,2021,MAR
2021-03-02,2,0.0,3.0,3,0.0,1.0,1,4.0,0.0,4,4.0,0.0,4,0.0,0.0,0,4.0,4.0,8,0.0,20,2021,MAR
2021-03-03,3,1.0,2.0,3,2.0,2.0,4,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,1.0,0.0,1,2.0,11,2021,MAR
2021-03-04,4,0.0,1.0,1,0.0,2.0,2,0.0,1.0,1,0.0,1.0,1,4.0,1.0,5,9.0,10.0,19,4.0,33,2021,MAR
2021-03-05,5,0.0,3.0,3,0.0,2.0,2,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,0.0,0.0,0,0.0,9,2021,MAR
2021-03-06,6,0.0,3.0,3,0.0,3.0,3,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,0.0,0.0,0,6.0,16,2021,MAR
2021-03-07,7,0.0,2.0,2,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,7,2021,MAR
2021-03-08,8,0.0,3.0,3,0.0,3.0,3,0.0,1.0,1,0.0,1.0,1,4.0,0.0,4,8.0,8.0,16,7.0,35,2021,MAR
2021-03-09,9,1.0,3.0,4,0.0,3.0,3,1.0,0.0,1,1.0,0.0,1,0.0,0.0,0,4.0,4.0,8,0.0,17,2021,MAR
2021-03-10,10,3.0,0.0,3,1.0,1.0,2,3.0,0.0,3,3.0,0.0,3,2.0,0.0,2,12.0,12.0,24,5.0,42,2021,MAR
2021-03-11,11,0.0,2.0,2,0.0,4.0,4,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,14.0,14.0,28,0.0,36,2021,MAR
2021-03-12,12,0.0,2.0,2,0.0,2.0,2,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,0.0,0.0,0,2.0,11,2021,MAR
2021-03-13,13,2.0,2.0,4,0.0,2.0,2,3.0,1.0,4,4.0,0.0,4,0.0,0.0,0,0.0,0.0,0,0.0,14,2021,MAR
2021-03-14,14,2.0,1.0,3,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,6,2021,MAR
2021-03-15,15,0.0,2.0,2,0.0,5.0,5,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,0.0,0,0.0,9,2021,MAR
2021-03-16,16,0.0,6.0,6,0.0,3.0,3,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,8.0,8.0,16,0.0,28,2021,MAR
2021-03-17,17,0.0,6.0,6,0.0,6.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,6,0.0,18,2021,MAR
2021-03-18,18,0.0,8.0,8,0.0,5.0,5,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,9.0,9.0,18,0.0,35,2021,MAR
2021-03-19,19,1.0,4.0,5,0.0,10.0,10,0.0,4.0,4,0.0,4.0,4,2.0,0.0,2,0.0,0.0,0,2.0,27,2021,MAR
2021-03-20,20,1.0,2.0,3,1.0,1.0,2,3.0,1.0,4,3.0,1.0,4,0.0,0.0,0,0.0,0.0,0,0.0,13,2021,MAR
2021-03-21,21,2.0,1.0,3,2.0,1.0,3,2.0,0.0,2,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,10,2021,MAR
2021-03-22,22,2.0,0.0,2,2.0,1.0,3,1.0,1.0,2,2.0,0.0,2,1.0,0.0,1,3.0,3.0,6,5.0,21,2021,MAR
2021-03-23,23,1.0,1.0,2,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,6,0.0,10,2021,MAR
2021-03-24,24,0.0,3.0,3,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,,0,3.0,3.0,6,0.0,11,2021,MAR
2021-03-25,25,0.0,7.0,7,0.0,5.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,12.0,24,0.0,36,2021,MAR
2021-03-26,26,0.0,4.0,4,0.0,5.0,5,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,15,2021,MAR
2021-03-27,27,0.0,2.0,2,0.0,1.0,1,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,0.0,0.0,0,0.0,9,2021,MAR
2021-03-28,28,0.0,4.0,4,0.0,5.0,5,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,0.0,0.0,0,0.0,13,2021,MAR
2021-03-29,29,0.0,4.0,4,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,15.0,15.0,30,0.0,38,2021,MAR
2021-03-30,30,0.0,4.0,4,0.0,4.0,4,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,14.0,14.0,28,5.0,49,2021,MAR
2021-03-31,31,0.0,10.0,10,2.0,7.0,9,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,15.0,15.0,30,0.0,51,2021,MAR
2021-04-01,1,1.0,6.0,7,2.0,8.0,10,1.0,1.0,2,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,11.0,32,2021,APR
2021-04-02,2,0.0,1.0,1,0.0,0.0,0,0.0,3.0,3,0.0,3.0,3,0.0,1.0,1,1.0,1.0,2,0.0,10,2021,APR
2021-04-03,3,0.0,3.0,3,0.0,4.0,4,0.0,4.0,4,0.0,4.0,4,4.0,0.0,4,0.0,0.0,0,8.0,27,2021,APR
2021-04-04,4,0.0,7.0,7,0.0,5.0,5,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,13,2021,APR
2021-04-05,5,4.0,1.0,5,6.0,0.0,6,1.0,1.0,2,0.0,2.0,2,1.0,0.0,1,11.0,11.0,22,0.0,38,2021,APR
2021-04-06,6,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13.0,13.0,26,0.0,28,2021,APR
2021-04-07,7,1.0,3.0,4,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13.0,13.0,26,0.0,34,2021,APR
2021-04-08,8,0.0,4.0,4,0.0,3.0,3,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,9.0,9.0,18,0.0,29,2021,APR
2021-04-09,9,0.0,2.0,2,0.0,2.0,2,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,0.0,0.0,0,3.0,12,2021,APR
2021-04-10,10,0.0,3.0,3,0.0,3.0,3,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,10,2021,APR
2021-04-11,11,0.0,5.0,5,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,10,2021,APR
2021-04-12,12,0.0,5.0,5,0.0,6.0,6,0.0,3.0,3,0.0,3.0,3,8.0,8.0,16,0.0,0.0,0,0.0,33,2021,APR
2021-04-13,13,0.0,4.0,4,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,8.0,16,0.0,23,2021,APR
2021-04-14,14,1.0,2.0,3,2.0,1.0,3,1.0,1.0,2,1.0,1.0,2,0.0,0.0,0,7.0,7.0,14,0.0,24,2021,APR
2021-04-15,15,6.0,1.0,7,3.0,1.0,4,2.0,0.0,2,1.0,1.0,2,4.0,0.0,4,8.0,8.0,16,11.0,46,2021,APR
2021-04-16,16,1.0,5.0,6,5.0,2.0,7,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,19,2021,APR
2021-04-17,17,0.0,2.0,2,0.0,3.0,3,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,0.0,0.0,0,7.0,20,2021,APR
2021-04-18,18,0.0,9.0,9,2.0,8.0,10,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,20,2021,APR
2021-04-19,19,7.0,0.0,7,5.0,0.0,5,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,9.0,9.0,18,1.0,35,2021,APR
2021-04-20,20,0.0,6.0,6,0.0,2.0,2,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,4.0,4.0,8,0.0,18,2021,APR
2021-04-21,21,0.0,6.0,6,0.0,8.0,8,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,10.0,10.0,20,4.0,42,2021,APR
2021-04-22,22,0.0,10.0,10,0.0,10.0,10,0.0,0.0,0,0.0,2.0,2,0.0,0.0,0,3.0,3.0,6,0.0,28,2021,APR
2021-04-23,23,0.0,10.0,10,0.0,5.0,5,0.0,2.0,2,0.0,1.0,1,0.0,0.0,0,1.0,0.0,1,0.0,19,2021,APR
2021-04-24,24,1.0,8.0,9,1.0,12.0,13,0.0,5.0,5,0.0,5.0,5,1.0,0.0,1,0.0,0.0,0,0.0,33,2021,APR
2021-04-25,25,1.0,10.0,11,1.0,11.0,12,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,27,2021,APR
2021-04-26,26,0.0,3.0,3,0.0,3.0,3,0.0,2.0,2,0.0,2.0,2,0.0,1.0,1,6.0,6.0,12,0.0,23,2021,APR
2021-04-27,27,0.0,6.0,6,0.0,5.0,5,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,6.0,6.0,12,0.0,26,2021,APR
2021-04-28,28,1.0,9.0,10,0.0,10.0,10,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,4.0,4.0,8,5.0,37,2021,APR
2021-04-29,29,0.0,7.0,7,0.0,6.0,6,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,0.0,0.0,0,6.0,24,2021,APR
2021-04-30,30,0.0,10.0,10,0.0,9.0,9,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,0.0,0.0,0,0.0,25,2021,APR
2021-05-01,1,1.0,11.0,12,0.0,11.0,11,0.0,2.0,2,0.0,2.0,0,2.0,0.0,2,0.0,0.0,0,1.0,28,2021,MAY
2021-05-02,2,0.0,13.0,13,4.0,8.0,12,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,25,2021,MAY
2021-05-03,3,0.0,9.0,9,0.0,9.0,9,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,19,2021,MAY
2021-05-04,4,0.0,11.0,11,1.0,11.0,12,2.0,1.0,3,2.0,1.0,3,1.0,0.0,1,0.0,0.0,0,0.0,30,2021,MAY
2021-05-05,5,0.0,12.0,12,0.0,17.0,17,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,7.0,7.0,14,4.0,51,2021,MAY
2021-05-06,6,0.0,12.0,12,0.0,11.0,11,0.0,4.0,4,0.0,4.0,4,0.0,1.0,1,4.0,4.0,8,5.0,45,2021,MAY
2021-05-07,7,0.0,8.0,8,0.0,7.0,7,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,3.0,3.0,6,,25,2021,MAY
2021-05-08,8,11.0,0.0,11,10.0,1.0,11,0.0,1.0,1,0.0,1.0,1,4.0,0.0,4,0.0,0.0,0,0.0,28,2021,MAY
2021-05-09,9,0.0,13.0,13,0.0,15.0,15,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,0.0,0.0,0,0.0,31,2021,MAY
2021-05-10,10,0.0,12.0,12,0.0,9.0,9,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,10.0,10.0,20,12.0,55,2021,MAY
2021-05-11,11,0.0,9.0,9,0.0,9.0,9,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,7.0,7.0,14,1.0,39,2021,MAY
2021-05-12,12,0.0,14.0,14,0.0,11.0,11,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,8.0,8.0,16,1.0,48,2021,MAY
2021-05-13,13,0.0,13.0,13,0.0,13.0,13,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,20.0,20.0,40,0.0,67,2021,MAY
2021-05-14,14,0.0,9.0,9,0.0,9.0,9,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,24,2021,MAY
2021-05-15,15,2.0,9.0,11,0.0,10.0,10,0.0,3.0,3,0.0,3.0,3,5.0,0.0,5,2.0,2.0,4,15.0,51,2021,MAY
2021-05-16,16,0.0,10.0,10,0.0,12.0,12,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,24,2021,MAY
2021-05-17,17,0.0,3.0,3,0.0,5.0,5,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,8.0,8.0,16,11.0,42,2021,MAY
2021-05-18,18,0.0,9.0,9,0.0,10.0,10,0.0,0.0,0,0.0,0.0,0,8.0,1.0,9,9.0,9.0,18,0.0,46,2021,MAY
2021-05-19,19,0.0,8.0,8,0.0,8.0,8,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,8.0,8.0,16,17.0,52,2021,MAY
2021-05-20,20,0.0,9.0,9,0.0,8.0,8,0.0,3.0,3,0.0,3.0,3,2.0,1.0,3,15.0,15.0,30,13.0,69,2021,MAY
2021-05-21,21,0.0,7.0,7,0.0,8.0,8,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,3.0,3.0,6,1.0,26,2021,MAY
2021-05-22,22,1.0,10.0,11,0.0,9.0,9,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,2.0,2.0,4,0.0,32,2021,MAY
2021-05-23,23,1.0,11.0,12,0.0,10.0,10,0.0,1.0,1,0.0,1.0,1,0.0,3.0,3,0.0,0.0,0,0.0,27,2021,MAY
2021-05-24,24,0.0,6.0,6,0.0,6.0,6,0.0,1.0,1,0.0,1.0,1,5.0,0.0,5,9.0,9.0,18,0.0,37,2021,MAY
2021-05-25,25,0.0,10.0,10,0.0,11.0,11,0.0,0.0,0,0.0,0.0,0,3.0,2.0,5,8.0,8.0,16,6.0,48,2021,MAY
2021-05-26,26,1.0,9.0,10,0.0,13.0,13,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,13.0,13.0,26,0.0,60,2021,MAY
2021-05-27,27,0.0,19.0,19,0.0,13.0,13,0.0,3.0,3,0.0,3.0,3,4.0,0.0,4,21.0,21.0,42,8.0,92,2021,MAY
2021-05-28,28,0.0,14.0,14,0.0,11.0,11,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,1.0,1.0,2,0.0,36,2021,MAY
2021-05-29,29,0.0,16.0,16,0.0,19.0,19,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,0.0,0.0,0,10.0,50,2021,MAY
2021-05-30,30,1.0,12.0,13,1.0,13.0,14,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0,0.0,30,2021,MAY
2021-05-31,31,0.0,8.0,8,0.0,7.0,7,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,11.0,11.0,22,1.0,47,2021,MAY
2021-06-01,1,1.0,18.0,19,0.0,20.0,20,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,10.0,20,0.0,59,2021,JUN
2021-06-02,2,0.0,14.0,14,0.0,15.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,12.0,24,0.0,53,2021,JUN
2021-06-03,3,1.0,20.0,21,0.0,21.0,21,0.0,3.0,3,0.0,3.0,3,1.0,1.0,2,17.0,17.0,34,0.0,84,2021,JUN
2021-06-04,4,1.0,14.0,15,0.0,12.0,12,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,2.0,2.0,4,1.0,39,2021,JUN
2021-06-05,5,1.0,17.0,18,0.0,19.0,19,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,0.0,0.0,0,0.0,48,2021,JUN
2021-06-06,6,0.0,21.0,21,0.0,23.0,23,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,46,2021,JUN
2021-06-07,7,1.0,15.0,16,0.0,17.0,17,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,5.0,5.0,10,0.0,47,2021,JUN
2021-06-08,8,0.0,23.0,23,0.0,16.0,16,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,3.0,3.0,6,0.0,50,2021,JUN
2021-06-09,9,0.0,9.0,9,0.0,14.0,14,0.0,1.0,1,0.0,1.0,1,1.0,1.0,2,7.0,9.0,16,1.0,44,2021,JUN
2021-06-10,10,0.0,19.0,19,0.0,20.0,20,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,9.0,11.0,20,1.0,65,2021,JUN
2021-06-11,11,0.0,13.0,13,0.0,15.0,15,0.0,6.0,6,0.0,6.0,6,1.0,0.0,1,4.0,2.0,6,14.0,61,2021,JUN
2021-06-12,12,2.0,19.0,21,0.0,22.0,22,0.0,3.0,3,0.0,3.0,3,4.0,0.0,4,4.0,4.0,8,1.0,62,2021,JUN
2021-06-13,13,0.0,19.0,19,0.0,19.0,19,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,39,2021,JUN
2021-06-14,14,0.0,16.0,16,0.0,19.0,19,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,3.0,4.0,7,0.0,48,2021,JUN
2021-06-15,15,2.0,17.0,19,0.0,20.0,20,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,20.0,20.0,40,0.0,83,2021,JUN
2021-06-16,16,0.0,12.0,12,0.0,12.0,12,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,14.0,14.0,28,1.0,60,2021,JUN
2021-06-17,17,0.0,23.0,23,0.0,21.0,21,0.0,6.0,6,0.0,6.0,6,3.0,0.0,3,9.0,9.0,18,4.0,81,2021,JUN
2021-06-18,18,0.0,18.0,18,0.0,17.0,17,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,35,2021,JUN
2021-06-19,19,0.0,22.0,22,0.0,20.0,20,0.0,5.0,5,0.0,5.0,5,2.0,0.0,2,2.0,2.0,4,0.0,58,2021,JUN
2021-06-20,20,3.0,18.0,21,0.0,22.0,22,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,2.0,46,2021,JUN
2021-06-21,21,2.0,15.0,17,0.0,15.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,32,2021,JUN
2021-06-22,22,0.0,24.0,24,0.0,24.0,24,0.0,3.0,3,0.0,3.0,3,2.0,,2,11.0,11.0,22,0.0,78,2021,JUN
2021-06-23,23,1.0,11.0,12,0.0,13.0,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.0,6.0,12,0.0,37,2021,JUN
2021-06-24,24,22.0,1.0,23,15.0,5.0,20,6.0,0.0,6,6.0,0.0,6,1.0,0.0,1,12.0,12.0,24,9.0,89,2021,JUN
2021-06-25,25,13.0,3.0,16,4.0,16.0,20,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,0.0,0.0,0,0.0,42,2021,JUN
2021-06-26,26,0.0,29.0,29,0.0,26.0,26,0.0,22.0,22,0.0,22.0,22,0.0,8.0,8,16.0,17.0,33,0.0,140,2021,JUN
2021-06-27,27,4.0,15.0,19,3.0,16.0,19,0.0,0.0,0,0.0,0.0,0,2.0,1.0,3,3.0,3.0,6,0.0,47,2021,JUN
2021-06-28,28,2.0,19.0,21,0.0,26.0,26,0.0,4.0,4,0.0,4.0,4,2.0,0.0,2,5.0,5.0,10,9.0,76,2021,JUN
2021-06-29,29,1.0,20.0,21,0.0,20.0,20,0.0,12.0,12,0.0,12.0,12,2.0,1.0,3,11.0,11.0,22,0.0,90,2021,JUN
2021-06-30,30,0.0,18.0,18,0.0,17.0,17,0.0,3.0,3,1.0,2.0,3,0.0,0.0,0,24.0,24.0,48,0.0,89,2021,JUN
2021-07-01,1,0.0,32.0,32,0.0,32.0,32,0.0,13.0,13,0.0,13.0,13,0.0,1.0,1,12.0,12.0,24,0.0,115,2021,JUL
2021-07-02,2,2.0,25.0,27,0.0,28.0,28,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,18.0,18.0,36,0.0,92,2021,JUL
2021-07-03,3,0.0,37.0,37,0.0,36.0,36,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,5.0,5.0,10,0.0,86,2021,JUL
2021-07-04,4,0.0,24.0,24,0.0,28.0,28,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,8.0,16,0.0,68,2021,JUL
2021-07-05,5,3.0,18.0,21,0.0,21.0,21,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,7.0,14,0.0,56,2021,JUL
2021-07-06,6,3.0,21.0,24,0.0,24.0,24,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,7.0,7.0,14,0.0,65,2021,JUL
2021-07-07,7,5.0,14.0,19,6.0,15.0,21,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,7.0,7.0,14,0.0,61,2021,JUL
2021-07-08,8,0.0,30.0,30,0.0,29.0,29,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,6.0,6.0,12,8.0,87,2021,JUL
2021-07-09,9,0.0,25.0,25,0.0,27.0,27,0.0,5.0,5,0.0,5.0,5,2.0,0.0,2,0.0,0.0,0,0.0,64,2021,JUL
2021-07-10,10,1.0,31.0,32,0.0,28.0,28,0.0,3.0,3,0.0,3.0,3,6.0,0.0,6,0.0,0.0,0,7.0,79,2021,JUL
2021-07-11,11,0.0,25.0,25,0.0,27.0,27,0.0,0.0,0,0.0,0.0,0,5.0,0.0,5,0.0,0.0,0,0.0,57,2021,JUL
2021-07-12,12,0.0,28.0,28,0.0,27.0,27,0.0,15.0,15,0.0,15.0,15,0.0,0.0,0,11.0,11.0,22,0.0,107,2021,JUL
2021-07-13,13,1.0,22.0,23,0.0,21.0,21,0.0,42.0,42,0.0,42.0,42,0.0,0.0,0,13.0,13.0,26,7.0,161,2021,JUL
2021-07-14,14,0.0,19.0,19,0.0,20.0,20,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,10.0,10.0,20,15.0,80,2021,JUL
2021-07-15,15,0.0,31.0,31,0.0,32.0,32,0.0,4.0,4,0.0,4.0,4,1.0,2.0,3,8.0,8.0,16,6.0,96,2021,JUL
2021-07-16,16,1.0,26.0,27,0.0,26.0,26,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,0.0,0.0,0,0.0,57,2021,JUL
2021-07-17,17,0.0,31.0,31,1.0,31.0,32,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,1.0,1.0,2,2.0,78,2021,JUL
2021-07-18,18,0.0,28.0,28,0.0,28.0,28,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,58,2021,JUL
2021-07-19,19,0.0,27.0,27,0.0,25.0,25,0.0,6.0,6,0.0,6.0,6,2.0,1.0,3,6.0,6.0,12,8.0,87,2021,JUL
2021-07-20,20,1.0,28.0,29,0.0,31.0,31,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,10.0,10.0,20,0.0,89,2021,JUL
2021-07-21,21,0.0,22.0,22,0.0,20.0,20,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,8.0,8.0,16,4.0,67,2021,JUL
2021-07-22,22,1.0,32.0,33,0.0,34.0,34,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,16.0,16.0,32,15.0,121,2021,JUL
2021-07-23,23,3.0,21.0,24,3.0,22.0,25,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,1.0,1.0,2,6.0,59,2021,JUL
2021-07-24,24,2.0,36.0,38,0.0,33.0,33,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,0.0,0.0,0,8.0,90,2021,JUL
2021-07-25,25,0.0,34.0,34,0.0,35.0,35,0.0,0.0,0,0.0,0.0,0,7.0,0.0,7,0.0,0.0,0,2.0,78,2021,JUL
2021-07-26,26,1.0,26.0,27,0.0,30.0,30,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,4.0,4.0,8,6.0,74,2021,JUL
2021-07-27,27,1.0,27.0,28,0.0,24.0,24,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,6.0,6.0,12,1.0,73,2021,JUL
2021-07-28,28,1.0,28.0,29,0.0,32.0,32,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,12.0,12.0,24,0.0,93,2021,JUL
2021-07-29,29,4.0,31.0,35,5.0,29.0,34,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,6.0,6.0,12,6.0,95,2021,JUL
2021-07-30,30,0.0,28.0,28,0.0,27.0,27,0.0,1.0,1,0.0,1.0,1,6.0,0.0,6,0.0,0.0,0,1.0,64,2021,JUL
2021-07-31,31,0.0,36.0,36,0.0,40.0,40,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,0.0,0.0,0,0.0,80,2021,JUL
2021-08-01,1,1.0,30.0,31,0.0,33.0,33,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,0.0,0.0,0,0.0,68,2021,AUG
2021-08-02,2,0.0,32.0,32,0.0,30.0,30,0.0,2.0,2,0.0,2.0,2,7.0,0.0,7,2.0,2.0,4,4.0,81,2021,AUG
2021-08-03,3,1.0,32.0,33,0.0,31.0,31,0.0,2.0,2,0.0,2.0,2,3.0,1.0,4,4.0,4.0,8,,80,2021,AUG
2021-08-04,4,1.0,35.0,36,0.0,37.0,37,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,9.0,9.0,18,0.0,96,2021,AUG
2021-08-05,5,0.0,39.0,39,0.0,37.0,37,0.0,0.0,0,0.0,0.0,0,3.0,1.0,4,3.0,3.0,6,1.0,87,2021,AUG
2021-08-06,6,0.0,27.0,27,0.0,29.0,29,0.0,4.0,4,0.0,4.0,4,1.0,1.0,2,0.0,0.0,0,0.0,66,2021,AUG
2021-08-07,7,4.0,33.0,37,12.0,26.0,38,0.0,3.0,3,2.0,1.0,3,2.0,0.0,2,0.0,0.0,0,0.0,83,2021,AUG
2021-08-08,8,0.0,32.0,32,0.0,33.0,33,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,67,2021,AUG
2021-08-09,9,0.0,29.0,29,0.0,26.0,26,0.0,5.0,5,0.0,5.0,5,2.0,0.0,2,8.0,9.0,17,0.0,84,2021,AUG
2021-08-10,10,2.0,23.0,25,0.0,25.0,25,0.0,5.0,5,0.0,5.0,5,4.0,0.0,4,10.0,10.0,20,7.0,91,2021,AUG
2021-08-11,11,1.0,41.0,42,0.0,41.0,41,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,7.0,7.0,14,4.0,112,2021,AUG
2021-08-12,12,9.0,29.0,38,12.0,26.0,38,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,12.0,12.0,24,1.0,109,2021,AUG
2021-08-13,13,6.0,18.0,24,0.0,24.0,24,0.0,5.0,5,0.0,5.0,5,0.0,3.0,3,0.0,0.0,0,6.0,67,2021,AUG
2021-08-14,14,0.0,38.0,38,0.0,39.0,39,0.0,3.0,3,0.0,3.0,3,3.0,0.0,3,0.0,0.0,0,1.0,87,2021,AUG
