date,airport,station_code,total_flights
2018-02-21,Larnaka,5,177.0
2018-02-22,Larnaka,5,152.0
2018-02-23,Larnaka,5,144.0
2018-02-24,Larnaka,5,146.0
2018-02-25,Larnaka,5,129.0
2018-02-26,Larnaka,5,143.0
2018-02-27,Larnaka,5,122.0
2018-02-28,Larnaka,5,123.0
2018-03-01,Larnaka,5,161.0
2018-03-02,Larnaka,5,191.0
2018-03-03,Larnaka,5,168.0
2018-03-04,Larnaka,5,128.0
2018-03-05,Larnaka,5,136.0
2018-03-06,Larnaka,5,169.0
2018-03-07,Larnaka,5,149.0
2018-03-08,Larnaka,5,148.0
2018-03-09,Larnaka,5,172.0
2018-03-10,Larnaka,5,149.0
2018-03-11,Larnaka,5,136.0
2018-03-12,Larnaka,5,171.0
2018-03-13,Larnaka,5,152.0
2018-03-14,Larnaka,5,149.0
2018-03-15,Larnaka,5,162.0
2018-03-16,Larnaka,5,153.0
2018-03-17,Larnaka,5,151.0
2018-03-18,Larnaka,5,128.0
2018-03-19,Larnaka,5,153.0
2018-03-20,Larnaka,5,158.0
2018-03-21,Larnaka,5,191.0
2018-03-22,Larnaka,5,161.0
2018-03-23,Larnaka,5,203.0
2018-03-24,Larnaka,5,170.0
2018-03-25,Larnaka,5,162.0
2018-03-26,Larnaka,5,151.0
2018-03-27,Larnaka,5,213.0
2018-03-28,Larnaka,5,168.0
2018-03-29,Larnaka,5,192.0
2018-03-30,Larnaka,5,240.0
2018-03-31,Larnaka,5,232.0
2018-04-01,Larnaka,5,200.0
2018-04-02,Larnaka,5,216.0
2018-04-03,Larnaka,5,223.0
2018-04-04,Larnaka,5,197.0
2018-04-05,Larnaka,5,186.0
2018-04-06,Larnaka,5,195.0
2018-04-07,Larnaka,5,195.0
2018-04-08,Larnaka,5,169.0
2018-04-09,Larnaka,5,160.0
2018-04-10,Larnaka,5,198.0
2018-04-11,Larnaka,5,208.0
2018-04-12,Larnaka,5,205.0
2018-04-13,Larnaka,5,229.0
2018-04-14,Larnaka,5,230.0
2018-04-15,Larnaka,5,189.0
2018-04-16,Larnaka,5,192.0
2018-04-17,Larnaka,5,237.0
2018-04-18,Larnaka,5,218.0
2018-04-19,Larnaka,5,188.0
2018-04-20,Larnaka,5,185.0
2018-04-21,Larnaka,5,219.0
2018-04-22,Larnaka,5,180.0
2018-04-23,Larnaka,5,192.0
2018-04-24,Larnaka,5,197.0
2018-04-25,Larnaka,5,228.0
2018-04-26,Larnaka,5,200.0
2018-04-27,Larnaka,5,233.0
2018-04-28,Larnaka,5,227.0
2018-04-29,Larnaka,5,211.0
2018-04-30,Larnaka,5,216.0
2018-05-01,Larnaka,5,214.0
2018-05-02,Larnaka,5,243.0
2018-05-03,Larnaka,5,237.0
2018-05-04,Larnaka,5,264.0
2018-05-05,Larnaka,5,259.0
2018-05-06,Larnaka,5,241.0
2018-05-07,Larnaka,5,210.0
2018-05-08,Larnaka,5,224.0
2018-05-09,Larnaka,5,275.0
2018-05-10,Larnaka,5,236.0
2018-05-11,Larnaka,5,222.0
2018-05-12,Larnaka,5,227.0
2018-05-13,Larnaka,5,222.0
2018-05-14,Larnaka,5,223.0
2018-05-15,Larnaka,5,207.0
2018-05-16,Larnaka,5,258.0
2018-05-17,Larnaka,5,271.0
2018-05-18,Larnaka,5,270.0
2018-05-19,Larnaka,5,244.0
2018-05-20,Larnaka,5,234.0
2018-05-21,Larnaka,5,237.0
2018-05-22,Larnaka,5,243.0
2018-05-23,Larnaka,5,271.0
2018-05-24,Larnaka,5,246.0
2018-05-25,Larnaka,5,285.0
2018-05-26,Larnaka,5,264.0
2018-05-27,Larnaka,5,246.0
2018-05-28,Larnaka,5,236.0
2018-05-29,Larnaka,5,229.0
2018-05-30,Larnaka,5,279.0
2018-05-31,Larnaka,5,227.0
2018-06-01,Larnaka,5,256.0
2018-06-02,Larnaka,5,259.0
2018-06-03,Larnaka,5,241.0
2018-06-04,Larnaka,5,244.0
2018-06-05,Larnaka,5,240.0
2018-06-06,Larnaka,5,264.0
2018-06-07,Larnaka,5,223.0
2018-06-08,Larnaka,5,283.0
2018-06-09,Larnaka,5,274.0
2018-06-10,Larnaka,5,259.0
2018-06-11,Larnaka,5,264.0
2018-06-12,Larnaka,5,259.0
2018-06-13,Larnaka,5,268.0
2018-06-14,Larnaka,5,246.0
2018-06-15,Larnaka,5,286.0
2018-06-16,Larnaka,5,260.0
2018-06-17,Larnaka,5,274.0
2018-06-18,Larnaka,5,262.0
2018-06-19,Larnaka,5,251.0
2018-06-20,Larnaka,5,271.0
2018-06-21,Larnaka,5,265.0
2018-06-22,Larnaka,5,299.0
2018-06-23,Larnaka,5,307.0
2018-06-24,Larnaka,5,287.0
2018-06-25,Larnaka,5,291.0
2018-06-26,Larnaka,5,244.0
2018-06-27,Larnaka,5,298.0
2018-06-28,Larnaka,5,267.0
2018-06-29,Larnaka,5,286.0
2018-06-30,Larnaka,5,285.0
2018-07-01,Larnaka,5,279.0
2018-07-02,Larnaka,5,295.0
2018-07-03,Larnaka,5,269.0
2018-07-04,Larnaka,5,290.0
2018-07-05,Larnaka,5,269.0
2018-07-06,Larnaka,5,284.0
2018-07-07,Larnaka,5,270.0
2018-07-08,Larnaka,5,278.0
2018-07-09,Larnaka,5,277.0
2018-07-10,Larnaka,5,283.0
2018-07-11,Larnaka,5,296.0
2018-07-12,Larnaka,5,277.0
2018-07-13,Larnaka,5,284.0
2018-07-14,Larnaka,5,263.0
2018-07-15,Larnaka,5,273.0
2018-07-16,Larnaka,5,273.0
2018-07-17,Larnaka,5,254.0
2018-07-18,Larnaka,5,294.0
2018-07-19,Larnaka,5,285.0
2018-07-20,Larnaka,5,285.0
2018-07-21,Larnaka,5,299.0
2018-07-22,Larnaka,5,266.0
2018-07-23,Larnaka,5,303.0
2018-07-24,Larnaka,5,288.0
2018-07-25,Larnaka,5,274.0
2018-07-26,Larnaka,5,258.0
2018-07-27,Larnaka,5,277.0
2018-07-28,Larnaka,5,310.0
2018-07-29,Larnaka,5,264.0
2018-07-30,Larnaka,5,290.0
2018-07-31,Larnaka,5,279.0
2018-08-01,Larnaka,5,282.0
2018-08-02,Larnaka,5,289.0
2018-08-03,Larnaka,5,286.0
2018-08-04,Larnaka,5,266.0
2018-08-05,Larnaka,5,274.0
2018-08-06,Larnaka,5,277.0
2018-08-07,Larnaka,5,261.0
2018-08-08,Larnaka,5,282.0
2018-08-09,Larnaka,5,241.0
2018-08-10,Larnaka,5,317.0
2018-08-11,Larnaka,5,261.0
2018-08-12,Larnaka,5,264.0
2018-08-13,Larnaka,5,293.0
2018-08-14,Larnaka,5,266.0
2018-08-15,Larnaka,5,259.0
2018-08-16,Larnaka,5,261.0
2018-08-17,Larnaka,5,297.0
2018-08-18,Larnaka,5,266.0
2018-08-19,Larnaka,5,275.0
2018-08-20,Larnaka,5,298.0
2018-08-21,Larnaka,5,271.0
2018-08-22,Larnaka,5,275.0
2018-08-23,Larnaka,5,268.0
2018-08-24,Larnaka,5,312.0
2018-08-25,Larnaka,5,274.0
2018-08-26,Larnaka,5,279.0
2018-08-27,Larnaka,5,292.0
2018-08-28,Larnaka,5,270.0
2018-08-29,Larnaka,5,307.0
2018-08-30,Larnaka,5,293.0
2018-08-31,Larnaka,5,288.0
2018-09-01,Larnaka,5,268.0
2018-09-02,Larnaka,5,295.0
2018-09-03,Larnaka,5,249.0
2018-09-04,Larnaka,5,267.0
2018-09-05,Larnaka,5,275.0
2018-09-06,Larnaka,5,251.0
2018-09-07,Larnaka,5,311.0
2018-09-08,Larnaka,5,280.0
2018-09-09,Larnaka,5,283.0
2018-09-10,Larnaka,5,265.0
2018-09-11,Larnaka,5,252.0
2018-09-12,Larnaka,5,265.0
2018-09-13,Larnaka,5,262.0
2018-09-14,Larnaka,5,281.0
2018-09-15,Larnaka,5,274.0
2018-09-16,Larnaka,5,251.0
2018-09-17,Larnaka,5,272.0
2018-09-18,Larnaka,5,245.0
2018-09-19,Larnaka,5,242.0
2018-09-20,Larnaka,5,260.0
2018-09-21,Larnaka,5,272.0
2018-09-22,Larnaka,5,283.0
2018-09-23,Larnaka,5,252.0
2018-09-24,Larnaka,5,255.0
2018-09-25,Larnaka,5,229.0
2018-09-26,Larnaka,5,279.0
2018-09-27,Larnaka,5,242.0
2018-09-28,Larnaka,5,248.0
2018-09-29,Larnaka,5,263.0
2018-09-30,Larnaka,5,259.0
2018-10-01,Larnaka,5,249.0
2018-10-02,Larnaka,5,238.0
2018-10-03,Larnaka,5,241.0
2018-10-04,Larnaka,5,250.0
2018-10-05,Larnaka,5,288.0
2018-10-06,Larnaka,5,264.0
2018-10-07,Larnaka,5,264.0
2018-10-08,Larnaka,5,284.0
2018-10-09,Larnaka,5,246.0
2018-10-10,Larnaka,5,279.0
2018-10-11,Larnaka,5,263.0
2018-10-12,Larnaka,5,264.0
2018-10-13,Larnaka,5,244.0
2018-10-14,Larnaka,5,274.0
2018-10-15,Larnaka,5,244.0
2018-10-16,Larnaka,5,225.0
2018-10-17,Larnaka,5,249.0
2018-10-18,Larnaka,5,205.0
2018-10-19,Larnaka,5,238.0
2018-10-20,Larnaka,5,245.0
2018-10-21,Larnaka,5,223.0
2018-10-22,Larnaka,5,233.0
2018-10-23,Larnaka,5,222.0
2018-10-24,Larnaka,5,231.0
2018-10-25,Larnaka,5,176.0
2018-10-26,Larnaka,5,211.0
2018-10-27,Larnaka,5,250.0
2018-10-28,Larnaka,5,211.0
2018-10-29,Larnaka,5,176.0
2018-10-30,Larnaka,5,186.0
2018-10-31,Larnaka,5,235.0
2018-11-01,Larnaka,5,160.0
2018-11-02,Larnaka,5,191.0
2018-11-03,Larnaka,5,177.0
2018-11-04,Larnaka,5,168.0
2018-11-05,Larnaka,5,188.0
2018-11-06,Larnaka,5,206.0
2018-11-07,Larnaka,5,173.0
2018-11-08,Larnaka,5,161.0
2018-11-09,Larnaka,5,168.0
2018-11-10,Larnaka,5,169.0
2018-11-11,Larnaka,5,145.0
2018-11-12,Larnaka,5,162.0
2018-11-13,Larnaka,5,173.0
2018-11-14,Larnaka,5,159.0
2018-11-15,Larnaka,5,178.0
2018-11-16,Larnaka,5,145.0
2018-11-17,Larnaka,5,185.0
2018-11-18,Larnaka,5,128.0
2018-11-19,Larnaka,5,156.0
2018-11-20,Larnaka,5,166.0
2018-11-21,Larnaka,5,151.0
2018-11-22,Larnaka,5,193.0
2018-11-23,Larnaka,5,185.0
2018-11-24,Larnaka,5,151.0
2018-11-25,Larnaka,5,133.0
2018-11-26,Larnaka,5,154.0
2018-11-27,Larnaka,5,159.0
2018-11-28,Larnaka,5,172.0
2018-11-29,Larnaka,5,173.0
2018-11-30,Larnaka,5,143.0
2018-12-01,Larnaka,5,151.0
2018-12-02,Larnaka,5,141.0
2018-12-03,Larnaka,5,121.0
2018-12-04,Larnaka,5,129.0
2018-12-05,Larnaka,5,112.0
2018-12-06,Larnaka,5,152.0
2018-12-07,Larnaka,5,145.0
2018-12-08,Larnaka,5,184.0
2018-12-09,Larnaka,5,131.0
2018-12-10,Larnaka,5,140.0
2018-12-11,Larnaka,5,131.0
2018-12-12,Larnaka,5,145.0
2018-12-13,Larnaka,5,150.0
2018-12-14,Larnaka,5,145.0
2018-12-15,Larnaka,5,163.0
2018-12-16,Larnaka,5,117.0
2018-12-17,Larnaka,5,111.0
2018-12-18,Larnaka,5,141.0
2018-12-19,Larnaka,5,130.0
2018-12-20,Larnaka,5,171.0
2018-12-21,Larnaka,5,146.0
2018-12-22,Larnaka,5,172.0
2018-12-23,Larnaka,5,125.0
2018-12-24,Larnaka,5,133.0
2018-12-25,Larnaka,5,59.0
2018-12-26,Larnaka,5,108.0
2018-12-27,Larnaka,5,129.0
2018-12-28,Larnaka,5,156.0
2018-12-29,Larnaka,5,90.0
2018-12-30,Larnaka,5,121.0
2018-12-31,Larnaka,5,98.0
2019-01-01,Larnaka,5,71.0
2019-01-02,Larnaka,5,113.0
2019-01-03,Larnaka,5,152.0
2019-01-04,Larnaka,5,113.0
2019-01-05,Larnaka,5,149.0
2019-01-06,Larnaka,5,123.0
2019-01-07,Larnaka,5,140.0
2019-01-08,Larnaka,5,111.0
2019-01-09,Larnaka,5,148.0
2019-01-10,Larnaka,5,146.0
2019-01-11,Larnaka,5,146.0
2019-01-12,Larnaka,5,159.0
2019-01-13,Larnaka,5,120.0
2019-01-14,Larnaka,5,131.0
2019-01-15,Larnaka,5,105.0
2019-01-16,Larnaka,5,111.0
2019-01-17,Larnaka,5,147.0
2019-01-18,Larnaka,5,148.0
2019-01-19,Larnaka,5,164.0
2019-01-20,Larnaka,5,126.0
2019-01-21,Larnaka,5,132.0
2019-01-22,Larnaka,5,124.0
2019-01-23,Larnaka,5,157.0
2019-01-24,Larnaka,5,120.0
2019-01-25,Larnaka,5,162.0
2019-01-26,Larnaka,5,139.0
2019-01-27,Larnaka,5,108.0
2019-01-28,Larnaka,5,140.0
2019-01-29,Larnaka,5,151.0
2019-01-30,Larnaka,5,123.0
2019-01-31,Larnaka,5,134.0
2019-02-01,Larnaka,5,122.0
2019-02-02,Larnaka,5,162.0
2019-02-03,Larnaka,5,129.0
2019-02-04,Larnaka,5,125.0
2019-02-05,Larnaka,5,120.0
2019-02-06,Larnaka,5,100.0
2019-02-07,Larnaka,5,122.0
2019-02-08,Larnaka,5,121.0
2019-02-09,Larnaka,5,160.0
2019-02-10,Larnaka,5,125.0
2019-02-11,Larnaka,5,121.0
2019-02-12,Larnaka,5,134.0
2019-02-13,Larnaka,5,129.0
2019-02-14,Larnaka,5,94.0
2019-02-15,Larnaka,5,111.0
2019-02-16,Larnaka,5,127.0
2019-02-17,Larnaka,5,136.0
2019-02-18,Larnaka,5,141.0
2019-02-19,Larnaka,5,141.0
2019-02-20,Larnaka,5,160.0
2019-02-21,Larnaka,5,114.0
2019-02-22,Larnaka,5,150.0
2019-02-23,Larnaka,5,168.0
2019-02-24,Larnaka,5,127.0
2019-02-25,Larnaka,5,114.0
2019-02-26,Larnaka,5,112.0
2019-02-27,Larnaka,5,148.0
2019-02-28,Larnaka,5,106.0
2019-03-01,Larnaka,5,156.0
2019-03-02,Larnaka,5,178.0
2019-03-03,Larnaka,5,129.0
2019-03-04,Larnaka,5,125.0
2019-03-05,Larnaka,5,151.0
2019-03-06,Larnaka,5,173.0
2019-03-07,Larnaka,5,155.0
2019-03-08,Larnaka,5,151.0
2019-03-09,Larnaka,5,155.0
2019-03-10,Larnaka,5,124.0
2019-03-11,Larnaka,5,114.0
2019-03-12,Larnaka,5,131.0
2019-03-13,Larnaka,5,117.0
2019-03-14,Larnaka,5,150.0
2019-03-15,Larnaka,5,110.0
2019-03-16,Larnaka,5,159.0
2019-03-17,Larnaka,5,153.0
2019-03-18,Larnaka,5,161.0
2019-03-19,Larnaka,5,136.0
2019-03-20,Larnaka,5,158.0
2019-03-21,Larnaka,5,174.0
2019-03-22,Larnaka,5,173.0
2019-03-23,Larnaka,5,197.0
2019-03-24,Larnaka,5,137.0
2019-03-25,Larnaka,5,126.0
2019-03-26,Larnaka,5,163.0
2019-03-27,Larnaka,5,159.0
2019-03-28,Larnaka,5,150.0
2019-03-29,Larnaka,5,111.0
2019-03-30,Larnaka,5,135.0
2019-03-31,Larnaka,5,155.0
2019-04-01,Larnaka,5,140.0
2019-04-02,Larnaka,5,187.0
2019-04-03,Larnaka,5,188.0
2019-04-04,Larnaka,5,153.0
2019-04-05,Larnaka,5,155.0
2019-04-06,Larnaka,5,210.0
2019-04-07,Larnaka,5,179.0
2019-04-08,Larnaka,5,208.0
2019-04-09,Larnaka,5,172.0
2019-04-10,Larnaka,5,181.0
2019-04-11,Larnaka,5,190.0
2019-04-12,Larnaka,5,203.0
2019-04-13,Larnaka,5,230.0
2019-04-14,Larnaka,5,183.0
2019-04-15,Larnaka,5,199.0
2019-04-16,Larnaka,5,158.0
2019-04-17,Larnaka,5,188.0
2019-04-18,Larnaka,5,210.0
2019-04-19,Larnaka,5,195.0
2019-04-20,Larnaka,5,222.0
2019-04-21,Larnaka,5,201.0
2019-04-22,Larnaka,5,230.0
2019-04-23,Larnaka,5,184.0
2019-04-24,Larnaka,5,204.0
2019-04-25,Larnaka,5,163.0
2019-04-26,Larnaka,5,177.0
2019-04-27,Larnaka,5,208.0
2019-04-28,Larnaka,5,197.0
2019-04-29,Larnaka,5,185.0
2019-04-30,Larnaka,5,203.0
2019-05-01,Larnaka,5,221.0
2019-05-02,Larnaka,5,223.0
2019-05-03,Larnaka,5,207.0
2019-05-04,Larnaka,5,238.0
2019-05-05,Larnaka,5,232.0
2019-05-06,Larnaka,5,226.0
2019-05-07,Larnaka,5,189.0
2019-05-08,Larnaka,5,233.0
2019-05-09,Larnaka,5,205.0
2019-05-10,Larnaka,5,225.0
2019-05-11,Larnaka,5,261.0
2019-05-12,Larnaka,5,217.0
2019-05-13,Larnaka,5,220.0
2019-05-14,Larnaka,5,185.0
2019-05-15,Larnaka,5,225.0
2019-05-16,Larnaka,5,209.0
2019-05-17,Larnaka,5,227.0
2019-05-18,Larnaka,5,211.0
2019-05-19,Larnaka,5,211.0
2019-05-20,Larnaka,5,205.0
2019-05-21,Larnaka,5,191.0
2019-05-22,Larnaka,5,229.0
2019-05-23,Larnaka,5,198.0
2019-05-24,Larnaka,5,214.0
2019-05-25,Larnaka,5,233.0
2019-05-26,Larnaka,5,211.0
2019-05-27,Larnaka,5,245.0
2019-05-28,Larnaka,5,187.0
2019-05-29,Larnaka,5,227.0
2019-05-30,Larnaka,5,213.0
2019-05-31,Larnaka,5,245.0
2019-06-01,Larnaka,5,257.0
2019-06-02,Larnaka,5,252.0
2019-06-03,Larnaka,5,257.0
2019-06-04,Larnaka,5,210.0
2019-06-05,Larnaka,5,245.0
2019-06-06,Larnaka,5,243.0
2019-06-07,Larnaka,5,261.0
2019-06-08,Larnaka,5,246.0
2019-06-09,Larnaka,5,258.0
2019-06-10,Larnaka,5,271.0
2019-06-11,Larnaka,5,218.0
2019-06-12,Larnaka,5,234.0
2019-06-13,Larnaka,5,239.0
2019-06-14,Larnaka,5,238.0
2019-06-15,Larnaka,5,241.0
2019-06-16,Larnaka,5,246.0
2019-06-17,Larnaka,5,235.0
2019-06-18,Larnaka,5,206.0
2019-06-19,Larnaka,5,260.0
2019-06-20,Larnaka,5,221.0
2019-06-21,Larnaka,5,243.0
2019-06-22,Larnaka,5,255.0
2019-06-23,Larnaka,5,259.0
2019-06-24,Larnaka,5,259.0
2019-06-25,Larnaka,5,260.0
2019-06-26,Larnaka,5,258.0
2019-06-27,Larnaka,5,236.0
2019-06-28,Larnaka,5,242.0
2019-06-29,Larnaka,5,270.0
2019-06-30,Larnaka,5,270.0
2019-07-01,Larnaka,5,285.0
2019-07-02,Larnaka,5,238.0
2019-07-03,Larnaka,5,258.0
2019-07-04,Larnaka,5,246.0
2019-07-05,Larnaka,5,278.0
2019-07-06,Larnaka,5,244.0
2019-07-07,Larnaka,5,265.0
2019-07-08,Larnaka,5,258.0
2019-07-09,Larnaka,5,206.0
2019-07-10,Larnaka,5,234.0
2019-07-11,Larnaka,5,230.0
2019-07-12,Larnaka,5,256.0
2019-07-13,Larnaka,5,243.0
2019-07-14,Larnaka,5,260.0
2019-07-15,Larnaka,5,248.0
2019-07-16,Larnaka,5,245.0
2019-07-17,Larnaka,5,256.0
2019-07-18,Larnaka,5,242.0
2019-07-19,Larnaka,5,263.0
2019-07-20,Larnaka,5,267.0
2019-07-21,Larnaka,5,267.0
2019-07-22,Larnaka,5,278.0
2019-07-23,Larnaka,5,250.0
2019-07-24,Larnaka,5,262.0
2019-07-25,Larnaka,5,250.0
2019-07-26,Larnaka,5,255.0
2019-07-27,Larnaka,5,243.0
2019-07-28,Larnaka,5,258.0
2019-07-29,Larnaka,5,295.0
2019-07-30,Larnaka,5,265.0
2019-07-31,Larnaka,5,277.0
2019-08-01,Larnaka,5,260.0
2019-08-02,Larnaka,5,259.0
2019-08-03,Larnaka,5,239.0
2019-08-04,Larnaka,5,259.0
2019-08-05,Larnaka,5,264.0
2019-08-06,Larnaka,5,220.0
2019-08-07,Larnaka,5,271.0
2019-08-08,Larnaka,5,243.0
2019-08-09,Larnaka,5,250.0
2019-08-10,Larnaka,5,268.0
2019-08-11,Larnaka,5,256.0
2019-08-12,Larnaka,5,277.0
2019-08-13,Larnaka,5,250.0
2019-08-14,Larnaka,5,267.0
2019-08-15,Larnaka,5,216.0
2019-08-16,Larnaka,5,275.0
2019-08-17,Larnaka,5,253.0
2019-08-18,Larnaka,5,265.0
2019-08-19,Larnaka,5,308.0
2019-08-20,Larnaka,5,238.0
2019-08-21,Larnaka,5,264.0
2019-08-22,Larnaka,5,250.0
2019-08-23,Larnaka,5,287.0
2019-08-24,Larnaka,5,244.0
2019-08-25,Larnaka,5,252.0
2019-08-26,Larnaka,5,274.0
2019-08-27,Larnaka,5,243.0
2019-08-28,Larnaka,5,285.0
2019-08-29,Larnaka,5,249.0
2019-08-30,Larnaka,5,288.0
2019-08-31,Larnaka,5,241.0
2019-09-01,Larnaka,5,253.0
2019-09-02,Larnaka,5,272.0
2019-09-03,Larnaka,5,237.0
2019-09-04,Larnaka,5,257.0
2019-09-05,Larnaka,5,253.0
2019-09-06,Larnaka,5,262.0
2019-09-07,Larnaka,5,234.0
2019-09-08,Larnaka,5,266.0
2019-09-09,Larnaka,5,253.0
2019-09-10,Larnaka,5,229.0
2019-09-11,Larnaka,5,269.0
2019-09-12,Larnaka,5,246.0
2019-09-13,Larnaka,5,252.0
2019-09-14,Larnaka,5,263.0
2019-09-15,Larnaka,5,263.0
2019-09-16,Larnaka,5,261.0
2019-09-17,Larnaka,5,252.0
2019-09-18,Larnaka,5,277.0
2019-09-19,Larnaka,5,236.0
2019-09-20,Larnaka,5,247.0
2019-09-21,Larnaka,5,253.0
2019-09-22,Larnaka,5,250.0
2019-09-23,Larnaka,5,243.0
2019-09-24,Larnaka,5,270.0
2019-09-25,Larnaka,5,243.0
2019-09-26,Larnaka,5,125.0
2019-09-27,Larnaka,5,262.0
2019-09-28,Larnaka,5,256.0
2019-09-29,Larnaka,5,236.0
2019-09-30,Larnaka,5,261.0
2019-10-01,Larnaka,5,221.0
2019-10-02,Larnaka,5,234.0
2019-10-03,Larnaka,5,234.0
2019-10-04,Larnaka,5,248.0
2019-10-05,Larnaka,5,278.0
2019-10-06,Larnaka,5,250.0
2019-10-07,Larnaka,5,251.0
2019-10-08,Larnaka,5,227.0
2019-10-09,Larnaka,5,215.0
2019-10-10,Larnaka,5,239.0
2019-10-11,Larnaka,5,252.0
2019-10-12,Larnaka,5,293.0
2019-10-13,Larnaka,5,243.0
2019-10-14,Larnaka,5,256.0
2019-10-15,Larnaka,5,256.0
2019-10-16,Larnaka,5,251.0
2019-10-17,Larnaka,5,238.0
2019-10-18,Larnaka,5,226.0
2019-10-19,Larnaka,5,298.0
2019-10-20,Larnaka,5,243.0
2019-10-21,Larnaka,5,272.0
2019-10-22,Larnaka,5,223.0
2019-10-23,Larnaka,5,224.0
2019-10-24,Larnaka,5,201.0
2019-10-25,Larnaka,5,205.0
2019-10-26,Larnaka,5,258.0
2019-10-27,Larnaka,5,208.0
2019-10-28,Larnaka,5,166.0
2019-10-29,Larnaka,5,187.0
2019-10-30,Larnaka,5,222.0
2019-10-31,Larnaka,5,228.0
2019-11-01,Larnaka,5,181.0
2019-11-02,Larnaka,5,197.0
2019-11-03,Larnaka,5,176.0
2019-11-04,Larnaka,5,189.0
2019-11-05,Larnaka,5,173.0
2019-11-06,Larnaka,5,188.0
2019-11-07,Larnaka,5,191.0
2019-11-08,Larnaka,5,183.0
2019-11-09,Larnaka,5,190.0
2019-11-10,Larnaka,5,139.0
2019-11-11,Larnaka,5,154.0
2019-11-12,Larnaka,5,144.0
2019-11-13,Larnaka,5,178.0
2019-11-14,Larnaka,5,163.0
2019-11-15,Larnaka,5,141.0
2019-11-16,Larnaka,5,158.0
2019-11-17,Larnaka,5,134.0
2019-11-18,Larnaka,5,147.0
2019-11-19,Larnaka,5,182.0
2019-11-20,Larnaka,5,150.0
2019-11-21,Larnaka,5,195.0
2019-11-22,Larnaka,5,162.0
2019-11-23,Larnaka,5,180.0
2019-11-24,Larnaka,5,148.0
2019-11-25,Larnaka,5,160.0
2019-11-26,Larnaka,5,160.0
2019-11-27,Larnaka,5,115.0
2019-11-28,Larnaka,5,177.0
2019-11-29,Larnaka,5,108.0
2019-11-30,Larnaka,5,172.0
2019-12-01,Larnaka,5,114.0
2019-12-02,Larnaka,5,159.0
2019-12-03,Larnaka,5,141.0
2019-12-04,Larnaka,5,158.0
2019-12-05,Larnaka,5,134.0
2019-12-06,Larnaka,5,161.0
2019-12-07,Larnaka,5,150.0
2019-12-08,Larnaka,5,140.0
2019-12-09,Larnaka,5,128.0
2019-12-10,Larnaka,5,157.0
2019-12-11,Larnaka,5,99.0
2019-12-12,Larnaka,5,118.0
2019-12-13,Larnaka,5,116.0
2019-12-14,Larnaka,5,148.0
2019-12-15,Larnaka,5,124.0
2019-12-16,Larnaka,5,146.0
2019-12-17,Larnaka,5,160.0
2019-12-18,Larnaka,5,153.0
2019-12-19,Larnaka,5,204.0
2019-12-20,Larnaka,5,169.0
2019-12-21,Larnaka,5,163.0
2019-12-22,Larnaka,5,134.0
2019-12-23,Larnaka,5,132.0
2019-12-24,Larnaka,5,106.0
2019-12-25,Larnaka,5,77.0
2019-12-26,Larnaka,5,102.0
2019-12-27,Larnaka,5,163.0
2019-12-28,Larnaka,5,168.0
2019-12-29,Larnaka,5,132.0
2019-12-30,Larnaka,5,119.0
2019-12-31,Larnaka,5,144.0
2020-01-01,Larnaka,5,97.0
2020-01-02,Larnaka,5,135.0
2020-01-03,Larnaka,5,114.0
2020-01-04,Larnaka,5,148.0
2020-01-05,Larnaka,5,153.0
2020-01-06,Larnaka,5,131.0
2020-01-07,Larnaka,5,118.0
2020-01-08,Larnaka,5,121.0
2020-01-09,Larnaka,5,141.0
2020-01-10,Larnaka,5,141.0
2020-01-11,Larnaka,5,142.0
2020-01-12,Larnaka,5,148.0
2020-01-13,Larnaka,5,144.0
2020-01-14,Larnaka,5,114.0
2020-01-15,Larnaka,5,119.0
2020-01-16,Larnaka,5,112.0
2020-01-17,Larnaka,5,115.0
2020-01-18,Larnaka,5,123.0
2020-01-19,Larnaka,5,134.0
2020-01-20,Larnaka,5,142.0
2020-01-21,Larnaka,5,112.0
2020-01-22,Larnaka,5,121.0
2020-01-23,Larnaka,5,125.0
2020-01-24,Larnaka,5,113.0
2020-01-25,Larnaka,5,123.0
2020-01-26,Larnaka,5,134.0
2020-01-27,Larnaka,5,138.0
2020-01-28,Larnaka,5,118.0
2020-01-29,Larnaka,5,132.0
2020-01-30,Larnaka,5,120.0
2020-01-31,Larnaka,5,123.0
2020-02-01,Larnaka,5,142.0
2020-02-02,Larnaka,5,117.0
2020-02-03,Larnaka,5,149.0
2020-02-04,Larnaka,5,118.0
2020-02-05,Larnaka,5,105.0
2020-02-06,Larnaka,5,116.0
2020-02-07,Larnaka,5,134.0
2020-02-08,Larnaka,5,117.0
2020-02-09,Larnaka,5,124.0
2020-02-10,Larnaka,5,139.0
2020-02-11,Larnaka,5,136.0
2020-02-12,Larnaka,5,120.0
2020-02-13,Larnaka,5,126.0
2020-02-14,Larnaka,5,129.0
2020-02-15,Larnaka,5,134.0
2020-02-16,Larnaka,5,144.0
2020-02-17,Larnaka,5,136.0
2020-02-18,Larnaka,5,125.0
2020-02-19,Larnaka,5,116.0
2020-02-20,Larnaka,5,144.0
2020-02-21,Larnaka,5,125.0
2020-02-22,Larnaka,5,136.0
2020-02-23,Larnaka,5,116.0
2020-02-24,Larnaka,5,135.0
2020-02-25,Larnaka,5,134.0
2020-02-26,Larnaka,5,132.0
